Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base,Taker_buy_quote,Ignore
1737158400000,104077.47000000,104656.87000000,103000.25000000,103559.82000000,3518.82558000,1737172799999,366181482.30737670,419493,1448.45302000,150754359.77295750,0
1737172800000,103559.82000000,103771.21000000,102602.48000000,102821.75000000,4937.13140000,1737187199999,509713077.70560150,567929,2331.87639000,240755930.03301990,0
1737187200000,102821.75000000,103883.01000000,102277.55000000,103589.29000000,4114.11548000,1737201599999,424073960.33757870,569582,2061.02003000,212480749.13062200,0
1737201600000,103589.29000000,104988.88000000,103107.65000000,104568.96000000,5002.17801000,1737215999999,520536474.69134130,683975,2588.46307000,269411361.82202800,0
1737216000000,104568.96000000,104719.29000000,103156.02000000,104382.01000000,4197.15572000,1737230399999,436512525.13271820,770372,1955.36254000,203373399.57850180,0
1737230400000,104382.00000000,104750.00000000,103765.44000000,104556.23000000,2538.42379000,1737244799999,264504599.20490890,391811,1222.33769000,127395128.03768270,0
1737244800000,104556.23000000,105458.55000000,104013.51000000,104984.01000000,3271.33432000,1737259199999,342660024.04054450,418015,1667.36504000,174675629.65932880,0
1737259200000,104984.01000000,105634.78000000,104191.19000000,105167.12000000,4785.51322000,1737273599999,502755998.09368970,527034,2400.36543000,252231739.95774800,0
1737273600000,105167.11000000,105496.03000000,103450.69000000,104363.23000000,7895.87414000,1737287999999,825934770.71020660,964775,3716.41871000,388880069.28356400,0
1737288000000,104363.24000000,105706.48000000,104300.75000000,104936.35000000,6026.11475000,1737302399999,632382626.81679630,807014,2835.78497000,297618654.18865820,0
1737302400000,104936.35000000,106200.74000000,104520.01000000,106200.00000000,3579.79556000,1737316799999,376382047.45952570,398855,2070.73978000,217814847.29767760,0
1737316800000,106200.00000000,106422.43000000,99651.60000000,101331.57000000,17838.65099000,1737331199999,1833308504.28948930,2156227,8388.83689000,862049830.61496790,0
1737331200000,101331.57000000,102321.42000000,99550.00000000,101891.93000000,13939.26024000,1737345599999,1405745413.87599460,1994285,6650.87333000,670601022.98139840,0
1737345600000,101891.94000000,109588.00000000,101535.28000000,107120.65000000,21204.58766200,1737359999999,2268072181.02357580,2199403,11490.02110200,1228517818.65402440,0
1737360000000,107120.65000000,109193.23000000,107093.33000000,108239.19000000,9010.89785000,1737374399999,975145803.37044520,1133460,4531.98747000,490439141.58658340,0
1737374400000,108239.19000000,108700.01000000,104480.00000000,104957.99000000,13711.24313000,1737388799999,1465114024.95911540,1995206,6713.79641000,717717195.27548430,0
1737388800000,104957.99000000,107050.00000000,100333.00000000,103691.63000000,25962.90260000,1737403199999,2696889917.60301240,3173856,12744.21565000,1324964888.62276360,0
1737403200000,103691.64000000,104331.00000000,101701.01000000,102260.01000000,5700.34025000,1737417599999,587819723.48857160,1101727,2639.63553000,272213187.39512840,0
1737417600000,102260.00000000,103260.10000000,100119.04000000,102936.01000000,10133.69299000,1737431999999,1032121114.98765130,1587896,5116.56021000,521411061.06601150,0
1737432000000,102936.01000000,102974.14000000,101111.68000000,101989.05000000,5400.15858000,1737446399999,550979455.00628700,881714,2735.48557000,279092164.92272080,0
1737446400000,101989.06000000,103973.02000000,101740.82000000,103758.25000000,6235.66073000,1737460799999,641480633.68118350,830654,3051.16335000,314052803.69796530,0
1737460800000,103758.25000000,105320.00000000,102803.43000000,103943.00000000,9899.25066000,1737475199999,1029460867.07758390,1387815,4940.91630000,513901362.20144950,0
1737475200000,103942.99000000,107240.81000000,103822.02000000,107031.34000000,9757.23378000,1737489599999,1034437933.99261100,1399062,5082.92047000,538794870.73136450,0
1737489600000,107031.34000000,107199.99000000,105420.00000000,106143.82000000,4515.02328000,1737503999999,480032253.41118460,755839,2299.98151000,244601995.89320720,0
1737504000000,106143.82000000,106394.46000000,105448.99000000,105600.01000000,3019.25833000,1737518399999,319666599.09080450,535129,1389.42513000,147113246.86979670,0
1737518400000,105600.01000000,105952.00000000,105043.88000000,105084.77000000,2894.59275000,1737532799999,305453369.52764100,412096,1284.09998000,135531256.91602440,0
1737532800000,105084.77000000,105464.83000000,104647.75000000,105100.39000000,3008.01462000,1737547199999,315901593.00725690,485074,1311.00798000,137685823.20700520,0
1737547200000,105100.38000000,105584.23000000,103662.58000000,104180.01000000,6007.84866000,1737561599999,627899413.19117670,1210571,2854.80869000,298392068.38240760,0
1737561600000,104180.01000000,104754.64000000,103339.12000000,104630.00000000,4362.47109000,1737575999999,454226377.51700760,1054260,2223.35088000,231556473.09916840,0
1737576000000,104630.00000000,104830.12000000,103611.66000000,103706.66000000,2956.50709000,1737590399999,307997288.32469200,666905,1438.90040000,149894463.51325610,0
1737590400000,103706.66000000,103819.99000000,102100.00000000,102461.25000000,4960.28164000,1737604799999,510050641.84911350,670198,2250.75369000,231466178.07294740,0
1737604800000,102461.24000000,102968.31000000,101575.50000000,102710.27000000,3922.18053000,1737619199999,401074797.10729680,586937,1914.78804000,195901929.05110220,0
1737619200000,102710.28000000,102724.94000000,101262.28000000,101944.49000000,3213.96175000,1737633599999,327750359.44827690,579337,1525.31921000,155577360.40103120,0
1737633600000,101944.50000000,106050.86000000,101281.62000000,105263.52000000,17241.02811000,1737647999999,1793739429.29719920,1931073,8847.54680000,920650373.67336740,0
1737648000000,105263.52000000,106850.00000000,103399.98000000,103770.04000000,10175.26517000,1737662399999,1073142531.41948970,1418924,5035.72279000,531266562.11611780,0
1737662400000,103770.05000000,106421.03000000,102195.70000000,103910.34000000,14440.40311000,1737676799999,1505003089.01026230,1774914,7471.79593000,778962547.25731750,0
1737676800000,103910.35000000,104298.00000000,102750.00000000,103891.75000000,3785.23369000,1737691199999,391922831.88092430,708199,1842.91148000,190816880.76215210,0
1737691200000,103891.75000000,105355.00000000,103804.77000000,105046.80000000,3142.49691000,1737705599999,329147151.32635570,691715,1648.31953000,172648699.10590380,0
1737705600000,105046.79000000,105759.00000000,104922.41000000,105420.10000000,2980.39420000,1737719999999,313980597.47229260,569422,1485.28350000,156462712.32149460,0
1737720000000,105420.11000000,106321.66000000,104669.17000000,105859.98000000,4922.31503000,1737734399999,519530559.95371320,1118989,2524.75366000,266523147.39787880,0
1737734400000,105859.99000000,107120.00000000,105589.00000000,105760.94000000,5483.37032000,1737748799999,582989986.38644770,1070374,2868.44460000,305061794.81854090,0
1737748800000,105760.93000000,105781.00000000,104456.89000000,104870.50000000,3295.43002000,1737763199999,346247447.35401450,640187,1523.74773000,160087788.94249840,0
1737763200000,104870.51000000,105280.82000000,104361.89000000,105202.40000000,2029.85839000,1737777599999,212495941.13405540,360315,1056.10863000,110577690.91128550,0
1737777600000,105202.40000000,105202.40000000,104216.81000000,104385.98000000,1407.20452000,1737791999999,147074140.74655580,303337,628.59821000,65700799.74244880,0
1737792000000,104385.99000000,104700.01000000,104106.09000000,104670.99000000,1254.59690000,1737806399999,130965373.63469070,269678,642.19831000,67043469.45474250,0
1737806400000,104670.99000000,105111.11000000,104456.00000000,104897.79000000,1464.11662000,1737820799999,153367905.42902980,315327,744.56623000,77996684.97243080,0
