Date,Close,Delta_volume,SMA_26,SMA_55,adx,obv,atr,bb_bbh,bb_bbl,lower_wick,upper_wick,body_size
2024-04-04 14:00:00,3381.2,-800.7496000000028,3324.4392307692306,3311.067636363636,21.89503475208973,-143114.9702999999,28.7819153175119,3374.671337478712,3268.234662521288,6.389999999999873,13.990000000000236,15.449999999999818
2024-04-04 15:00:00,3364.12,-2612.4335999999994,3326.4488461538463,3311.593272727273,22.17814255462526,-156979.1740999999,28.424635651975347,3380.168996609557,3267.7200033904433,4.349999999999909,2.350000000000364,-17.079999999999927
2024-04-04 16:00:00,3375.23,42.46700000000055,3327.125,3312.1354545454546,22.756035460748908,-144297.43689999988,28.702161676834244,3387.1916742692765,3267.6423257307233,3.430000000000291,17.759999999999764,11.11999999999989
2024-04-04 17:00:00,3412.59,1558.9100999999991,3330.3323076923075,3313.671272727273,23.986211794470602,-130475.91299999988,29.895578699917504,3402.261518721022,3261.9914812789775,3.8099999999999454,4.239999999999782,37.36000000000013
2024-04-04 18:00:00,3379.77,936.1012999999984,3331.5099999999998,3314.9645454545453,25.752904657889818,-157053.41149999987,32.56875164992338,3407.9786536698957,3262.395346330103,3.1599999999998545,31.33999999999969,-32.820000000000164
2024-04-04 19:00:00,3366.09,-943.0580000000009,3333.108846153846,3316.2201818181816,26.51477795670056,-170484.64289999986,32.021697960643124,3411.028276936434,3264.8717230635657,5.059999999999945,6.1599999999998545,-13.690000000000055
2024-04-04 20:00:00,3325.32,-2522.342700000001,3332.776153846154,3317.2085454545454,25.155596159187827,-221992.81619999986,36.32586239202577,3410.981122418038,3264.670877581962,47.30000000000018,4.210000000000036,-40.76999999999998
2024-04-04 21:00:00,3321.59,630.6959999999999,3333.056923076923,3317.723636363636,23.893498775783147,-234450.77599999987,36.513300792595345,3410.9818797179983,3264.684120282002,21.88000000000011,13.329999999999927,-3.7399999999997817
2024-04-04 22:00:00,3312.28,738.0074000000004,3333.306923076923,3319.0354545454547,22.7215512054788,-245941.06639999987,35.5716364502671,3408.0415030569993,3271.388496943001,4.390000000000327,9.629999999999654,-9.309999999999945
2024-04-04 23:00:00,3327.4,-87.20139999999992,3333.653076923077,3320.232909090909,21.459621852748267,-234832.44279999987,34.98794813239088,3404.146166970599,3280.586833029401,3.680000000000291,8.599999999999909,15.11999999999989
2024-04-05 00:00:00,3329.66,-281.82970000000023,3334.08,3321.335818181818,20.297150511888322,-221736.51809999987,34.46523755150583,3401.2852741695165,3287.6737258304834,19.059999999999945,6.3400000000001455,2.269999999999982
2024-04-05 01:00:00,3299.67,-1686.5718000000006,3333.650769230769,3321.7889090909093,19.97537230324981,-237726.14009999987,35.17843486925543,3400.8616402326434,3288.4643597673557,14.320000000000164,0.15000000000009095,-29.980000000000018
2024-04-05 02:00:00,3267.59,-2392.3171999999977,3331.335,3321.608181818182,20.553391432960158,-260677.94789999988,36.03354666430859,3406.5142572528084,3278.5037427471925,14.789999999999964,0.2699999999999818,-32.08999999999969
2024-04-05 03:00:00,3308.3,2135.1553999999996,3330.829230769231,3322.307818181818,20.652398992577666,-247907.1808999999,36.73043618828654,3406.983094302317,3276.5859056976833,3.019999999999982,2.069999999999709,40.70000000000027
2024-04-05 04:00:00,3296.19,-436.20969999999943,3331.658076923077,3322.8532727272727,20.377922020308425,-261027.1189999999,37.17969074626607,3408.0874247398956,3271.959575260105,19.960000000000036,10.949999999999818,-12.110000000000127
2024-04-05 05:00:00,3273.8,-1223.0247999999992,3331.636153846154,3322.407090909091,21.006264633274196,-281505.8771999999,38.456141407247046,3410.74719216504,3262.859807834961,31.789999999999964,0.8800000000001091,-22.379999999999654
2024-04-05 06:00:00,3288.19,719.0038999999997,3331.6665384615385,3322.574909090909,21.589725631028127,-272685.9582999999,37.23070273530084,3411.00443098666,3257.280569013339,3.7899999999999636,3.1100000000001273,14.400000000000091
2024-04-05 07:00:00,3287.61,1618.3682000000008,3331.3438461538462,3322.748727272727,22.09862809397098,-283269.93569999986,35.92065253992223,3410.909906736558,3252.0990932634422,14.490000000000236,3.8100000000004,-0.5899999999996908
2024-04-05 08:00:00,3285.2,1455.8718999999983,3330.3642307692307,3322.534181818182,21.642333350055623,-298814.0695999999,35.83917735849923,3409.8791992055785,3246.877800794422,7.179999999999836,25.200000000000273,-2.400000000000091
2024-04-05 09:00:00,3277.6,-1337.3415999999997,3328.626153846154,3321.9965454545454,21.915690364028837,-316428.8859999999,35.57995040432071,3406.4363012387375,3241.503698761263,24.59999999999991,0.0,-7.610000000000127
2024-04-05 10:00:00,3276.03,-247.3729999999996,3326.4961538461544,3321.2805454545455,22.169521877003962,-328824.7215999999,35.062096804012086,3399.3010631642096,3238.12193683579,20.0300000000002,6.730000000000018,-1.569999999999709
2024-04-05 11:00:00,3243.51,-2714.431099999999,3322.8542307692305,3319.980727272727,22.902527911761723,-344085.60249999986,35.588375603725495,3396.7516650146067,3228.6103349853943,6.710000000000036,3.2100000000000364,-32.50999999999976
2024-04-05 12:00:00,3262.14,-2684.6082000000024,3319.805384615385,3319.4189090909094,24.17744726601867,-303739.95049999986,37.01777734631652,3388.6866879191944,3225.3663120808055,33.51999999999998,3.4600000000000364,18.61999999999989
2024-04-05 13:00:00,3283.2,104.39779999999882,3317.606538461538,3318.9267272727275,24.29893124054019,-282161.15369999985,38.263650393008206,3366.7822103356275,3234.331789664372,27.11999999999989,6.2800000000002,21.059999999999945
2024-04-05 14:00:00,3318.73,615.6022000000012,3316.4915384615383,3319.1667272727277,22.970423962716804,-256391.91549999986,39.374103936364754,3353.7155984668207,3241.2944015331796,7.480000000000018,10.809999999999945,35.51999999999998
2024-04-05 15:00:00,3326.43,443.0844999999972,3314.9784615384615,3318.847272727273,21.736810061880806,-239369.38199999987,38.52881079805299,3344.209297152318,3246.834702847682,17.539999999999964,2.300000000000182,7.699999999999818
2024-04-05 16:00:00,3319.99,-1437.8708000000006,3312.624230769231,3318.3630909090907,20.43417678876791,-254150.54159999988,37.73032431247777,3343.3421016578227,3247.1688983421777,14.029999999999745,6.880000000000109,-6.440000000000055
2024-04-05 17:00:00,3312.54,-430.9835000000003,3310.6403846153844,3318.2501818181818,19.22458874944879,-262777.4060999999,36.66672971872937,3342.0528872379405,3247.5531127620593,5.860000000000127,9.5300000000002,-7.449999999999818
2024-04-05 18:00:00,3326.6,2076.9543999999987,3308.77,3318.4150909090913,17.879189140752327,-252934.8320999999,36.21196331024871,3344.218301391274,3246.8196986087264,7.450000000000273,8.800000000000182,14.049999999999727
2024-04-05 19:00:00,3320.1,761.5984000000008,3305.212692307692,3318.5980000000004,17.107773243837393,-262250.1998999999,35.84753735951667,3342.993884364389,3247.314115635611,1.2100000000000364,23.409999999999854,-6.4900000000002365
2024-04-05 20:00:00,3334.41,826.7380000000003,3303.4680769230768,3319.0078181818185,16.341422827524397,-255889.03489999988,35.234141833836894,3343.9559191872827,3246.8270808127177,2.4200000000000728,10.539999999999964,14.299999999999727
2024-04-05 21:00:00,3321.54,-26.448699999999917,3301.7546153846156,3318.3512727272723,15.62981172666233,-259778.96939999989,34.2209888457057,3346.3529008982537,3246.6170991017457,0.0,8.180000000000291,-12.86999999999989
2024-04-05 22:00:00,3314.64,198.66710000000057,3301.3438461538462,3318.0865454545456,14.555215644161567,-264303.06689999986,33.029489642441,3347.4544426743196,3250.2205573256806,4.179999999999836,6.460000000000036,-6.900000000000091
2024-04-05 23:00:00,3317.85,258.32320000000027,3301.2,3317.5174545454547,13.516013594699869,-260430.03289999985,31.689526096552356,3348.4788316244585,3250.1511683755416,0.010000000000218279,11.059999999999945,3.199999999999818
2024-04-06 00:00:00,3323.89,110.5015000000003,3301.6465384615385,3317.506,12.955482690455952,-253703.31499999986,31.32170280394147,3350.981631238436,3250.4183687615637,6.650000000000091,13.849999999999909,6.039999999999964
2024-04-06 01:00:00,3317.59,-97.96619999999984,3301.269230769231,3317.2081818181814,12.434989707943743,-260699.22619999986,30.383009746517068,3352.097215035328,3253.6817849646714,4.570000000000164,7.309999999999945,-6.299999999999727
2024-04-06 02:00:00,3321.41,496.8008,3300.951923076923,3317.3376363636366,11.611110097250426,-253727.03279999987,29.634937621765868,3353.9038206481396,3255.19717935186,10.91000000000031,5.180000000000291,3.819999999999709
2024-04-06 03:00:00,3331.34,1484.4040999999997,3302.17,3317.8023636363637,11.778742653333879,-245757.32109999988,29.30244207735402,3356.7646571907785,3256.7093428092207,0.0,15.049999999999727,9.930000000000291
2024-04-06 04:00:00,3328.99,248.21609999999964,3304.5315384615383,3317.994909090909,11.91810076589853,-249877.2537999999,28.41083907182871,3358.825012713287,3259.027987286713,7.859999999999673,6.619999999999891,-2.3400000000001455
2024-04-06 05:00:00,3337.05,1542.6509999999998,3305.637307692308,3318.3310909090906,12.680361212736116,-240824.9395999999,28.208636280983796,3361.0562464240834,3262.7417535759164,1.7699999999999818,15.759999999999764,8.050000000000182
2024-04-06 06:00:00,3342.8,1005.6850999999997,3307.4300000000003,3318.9123636363634,13.388174484799588,-234652.9058999999,27.21801940377068,3363.253225288681,3267.2217747113195,4.900000000000091,3.699999999999818,5.7400000000002365
2024-04-06 07:00:00,3330.39,-479.1754000000001,3309.6065384615385,3318.9594545454543,13.77472614426644,-242023.6626999999,26.361018017787078,3354.8941228280773,3284.268877171923,2.2100000000000364,0.5900000000001455,-12.420000000000073
2024-04-06 08:00:00,3340.89,-392.16570000000047,3311.6334615384617,3319.3129090909088,13.91378839814251,-235506.7803999999,25.848802445088005,3348.335747490315,3298.7022525096854,5.400000000000091,3.300000000000182,10.489999999999782
2024-04-06 09:00:00,3333.11,-597.6815999999999,3313.3834615384617,3320.3759999999997,14.406725281367391,-242465.3249999999,25.47817369901028,3342.8737401666867,3309.155259833313,2.25,10.61999999999989,-7.789999999999964
2024-04-06 10:00:00,3338.61,-707.4438,3315.4376923076925,3321.544,14.859857480486411,-236360.5053999999,24.49330414908095,3344.3693286380008,3309.647671361999,2.319999999999709,3.8799999999996544,5.4900000000002365
2024-04-06 11:00:00,3330.67,-1447.7106999999996,3317.478846153846,3322.3307272727275,15.48904968745613,-242939.8900999999,23.994496709860865,3344.6513054603925,3309.7896945396083,1.6900000000000546,7.869999999999891,-7.949999999999818
2024-04-06 12:00:00,3332.79,-1473.571,3319.661923076923,3322.9996363636365,15.385333295340017,-237678.3882999999,23.457746944870802,3345.121508632117,3310.5994913678824,10.210000000000036,4.150000000000091,2.119999999999891
2024-04-06 13:00:00,3318.41,-1428.8644000000008,3322.5426923076925,3323.140363636364,14.759699855952379,-244629.9480999999,23.167907877380035,3344.5404790604334,3311.7675209395666,5.0099999999997635,0.010000000000218279,-14.38000000000011
2024-04-06 14:00:00,3335.05,182.5554000000002,3325.3469230769233,3323.363272727273,14.588300430051762,-237528.9936999999,23.12734302899574,3345.214728601568,3311.9382713984323,1.599999999999909,4.349999999999909,16.65000000000009
2024-04-06 15:00:00,3335.37,-267.2489999999998,3327.3534615384615,3323.4352727272726,15.57533571681053,-226833.7554999999,23.54324709835317,3345.7521613445037,3312.9278386554965,2.230000000000018,26.40000000000009,0.31999999999970896
2024-04-06 16:00:00,3340.12,403.89750000000004,3328.1761538461533,3323.4701818181816,16.364312754038444,-221354.2705999999,22.498015162756538,3346.5705198878018,3312.6804801121975,4.150000000000091,0.010000000000218279,4.75
2024-04-06 17:00:00,3340.99,-265.9890000000005,3328.7361538461537,3323.4625454545453,17.709203222633235,-214379.4071999999,22.416728365416795,3347.8057303558026,3313.3902696441983,7.230000000000018,13.270000000000437,0.8599999999996726
2024-04-06 18:00:00,3347.0,-267.66280000000006,3329.7749999999996,3323.583090909091,18.958030086328396,-208812.6691999999,21.591247767887033,3349.201519008791,3315.23048099121,4.059999999999945,0.8000000000001819,6.0
2024-04-06 19:00:00,3349.24,282.39429999999993,3331.1865384615385,3323.610727272727,20.51302740295366,-201771.9972999999,21.144730070180827,3350.971001418288,3316.599998581713,4.8100000000004,8.300000000000182,2.2299999999995634
2024-04-06 20:00:00,3361.71,-2301.2839000000013,3332.536923076923,3323.536909090909,22.225090156793318,-185603.7501999999,21.11296363659647,3356.1070969320026,3315.2459030679975,5.230000000000018,2.9899999999997817,12.480000000000018
2024-04-06 21:00:00,3352.44,-2792.5447999999997,3333.7807692307692,3323.0139999999997,23.95550556939898,-196349.1863999999,20.975609091125296,3357.3198229980057,3317.518177001995,3.0700000000001637,6.860000000000127,-9.259999999999764
2024-04-06 22:00:00,3378.4,1248.2491999999993,3335.472692307693,3323.2736363636363,25.943611164516074,-189760.2527999999,21.468779870330643,3365.728174212329,3314.808825787672,0.5700000000001637,1.349999999999909,25.960000000000036
2024-04-06 23:00:00,3351.59,-960.0632000000005,3336.6284615384616,3322.8438181818183,28.312820182448466,-202959.6331999999,23.329581308164165,3366.8502400355956,3315.7117599644043,0.6900000000000546,20.019999999999982,-26.809999999999945
2024-04-07 00:00:00,3357.73,-515.4797999999996,3338.285769230769,3321.8463636363635,29.871930288061357,-195069.25179999988,22.8181826432953,3368.5912747057246,3316.844725294275,7.510000000000218,2.519999999999982,6.139999999999873
2024-04-07 01:00:00,3388.9,1703.0553,3341.0184615384615,3322.0123636363637,32.20133551925918,-182377.5870999999,24.04545531163135,3377.909154864854,3312.7118451351453,0.5300000000002001,8.299999999999727,31.170000000000073
2024-04-07 02:00:00,3382.82,-1709.4015999999992,3343.2850000000003,3322.3165454545456,34.648051238116246,-196659.9652999999,24.788637075086275,3383.7366052297443,3310.886394770257,3.6600000000003092,24.700000000000273,-6.089999999999691
2024-04-07 03:00:00,3388.41,160.6253999999999,3346.0088461538467,3323.4636363636364,36.90679940855674,-190735.9738999999,24.04516299829441,3389.8820726596327,3310.5429273403674,3.8200000000001637,4.970000000000255,5.589999999999691
2024-04-07 04:00:00,3384.77,-457.8167000000003,3348.445769230769,3324.6123636363636,38.62609036302115,-196017.7485999999,23.668365641273375,3394.547724602494,3310.2652753975053,10.170000000000073,4.9699999999998,-3.630000000000109
2024-04-07 05:00:00,3400.0,916.3029999999999,3351.0865384615386,3326.2072727272725,40.48147085555805,-190551.7785999999,23.614196666896728,3401.6824419107197,3309.819558089279,1.180000000000291,6.510000000000218,15.2199999999998
2024-04-07 06:00:00,3384.81,-962.4051999999999,3353.2334615384616,3327.251090909091,41.98647525072511,-194758.3129999999,23.35318261926125,3404.9489011686155,3311.173098831385,3.6900000000000546,1.0799999999999272,-15.190000000000055
2024-04-07 07:00:00,3385.19,-171.5070999999998,3355.0849999999996,3328.2607272727273,43.383979331951664,-189575.6092999999,22.44295528931403,3407.3261676332722,3314.2478323667265,1.1600000000003092,9.079999999999927,0.36999999999989086
2024-04-07 08:00:00,3392.83,319.6306000000004,3357.0092307692303,3329.9545454545455,44.70338160273362,-185252.3256999999,21.63702991150587,3410.4626593379803,3317.115340662019,1.1599999999998545,2.3600000000001273,7.639999999999873
2024-04-07 09:00:00,3383.6,-438.47339999999986,3359.0557692307693,3332.0638181818176,45.25237564089541,-190199.1298999999,21.269384917826866,3409.5052724986,3324.5917275014,6.279999999999745,0.9899999999997817,-9.220000000000255
2024-04-07 10:00:00,3392.5,-40.89419999999973,3361.040769230769,3333.594727272727,45.71231963124035,-183771.6504999999,20.918714566553525,3411.083452259284,3328.7585477407156,6.769999999999982,0.6900000000000546,8.900000000000091
2024-04-07 11:00:00,3390.34,-1091.7462000000005,3363.241923076923,3335.306545454546,46.14668667261202,-189149.9450999999,20.093092097513995,3411.512301894275,3333.826698105725,6.300000000000182,0.9100000000003092,-2.149999999999636
2024-04-07 12:00:00,3401.01,1118.142899999999,3365.6419230769234,3337.619454545454,46.991782460088885,-179810.9885999999,20.25072837626301,3413.402594242793,3338.025405757207,5.619999999999891,6.0,10.680000000000291
2024-04-07 13:00:00,3405.9,378.7376000000004,3368.5353846153844,3339.759636363636,48.126211213053466,-169554.6441999999,20.390676349387082,3415.2828360114113,3342.6361639885886,3.2200000000002547,14.099999999999909,4.889999999999873
2024-04-07 14:00:00,3408.2,-247.47419999999966,3371.4357692307694,3341.9521818181815,48.77295878671123,-162005.80079999988,20.38848518157373,3417.3557388915106,3346.683261108489,11.849999999999909,6.200000000000273,2.3099999999999454
2024-04-07 15:00:00,3390.13,-1436.5600000000013,3374.1942307692307,3343.8599999999997,48.49470118078934,-175637.86939999988,21.20359338288991,3416.1605228022895,3351.96747719771,4.550000000000182,9.180000000000291,-18.06999999999971
2024-04-07 16:00:00,3396.01,481.4368000000013,3376.538846153846,3346.0129090909095,48.23631911814759,-162680.00819999987,21.473336712683487,3416.552738739352,3355.005261260648,2.150000000000091,16.95999999999958,5.870000000000346
2024-04-07 17:00:00,3386.59,-2335.725,3378.508846153846,3348.023090909091,46.93506423020397,-172564.81459999987,21.395241233206068,3414.192202218775,3360.780797781225,9.25,1.7199999999998,-9.409999999999854
2024-04-07 18:00:00,3382.51,-972.3690999999994,3380.1392307692313,3350.5503636363633,44.90662210222543,-180486.18689999986,21.261295430834203,3414.1772000935975,3361.2067999064025,14.510000000000218,0.9299999999998363,-4.079999999999927
2024-04-07 19:00:00,3381.39,-70.30689999999959,3381.693076923077,3352.718545454545,43.29313241722029,-186792.08339999986,21.134060042917476,3410.154781980412,3368.2092180195878,8.569999999999709,9.7800000000002,-1.1300000000001091
2024-04-07 20:00:00,3401.29,1125.0881999999992,3383.7811538461538,3354.8656363636364,42.35324310108624,-180910.56879999986,21.39948432556622,3407.2457772865505,3375.474222713449,3.230000000000018,1.7100000000000364,19.909999999999854
2024-04-07 21:00:00,3398.96,389.0671999999995,3385.6934615384616,3356.3243636363636,41.937339261637575,-190222.09659999987,20.949521159454342,3408.039759996918,3375.686240003082,1.1100000000001273,11.669999999999618,-2.3200000000001637
2024-04-07 22:00:00,3421.0,3161.760599999998,3387.9738461538464,3358.043818181818,42.20601059250936,-174690.6115999999,21.93812679092189,3413.785700907076,3373.758299092924,3.75,8.989999999999782,22.050000000000182
2024-04-07 23:00:00,3454.2,1710.546199999997,3391.8876923076923,3360.4840000000004,43.288288917620335,-154803.4733999999,23.223260591570316,3429.95258406541,3364.1704159345895,0.9799999999995634,5.7400000000002365,33.210000000000036
2024-04-08 00:00:00,3429.3,-790.0404000000017,3393.8453846153843,3362.606909090909,44.29326164808054,-164788.22739999992,23.866599120743867,3434.496552710923,3364.079447289076,4.260000000000218,3.0700000000001637,-24.899999999999636
2024-04-08 01:00:00,3425.45,44.53949999999986,3396.6861538461535,3364.404181818182,44.86642355287969,-172607.04069999992,23.586127754976452,3437.5733872015935,3363.5476127984075,4.389999999999873,11.710000000000036,-3.8400000000001455
2024-04-08 02:00:00,3425.0,113.8685000000005,3399.2734615384616,3366.3114545454546,45.11486745683279,-180376.1929999999,23.30354720104957,3440.3012024721966,3364.8387975278047,7.0300000000002,12.159999999999854,-0.44000000000005457
2024-04-08 03:00:00,3423.0,-201.55780000000004,3400.585,3367.922181818182,44.33402168894852,-188367.60119999992,22.986865258117454,3442.3077162648437,3366.6132837351565,16.639999999999873,0.24000000000023647,-1.9899999999997817
2024-04-08 04:00:00,3420.13,379.2995000000001,3402.02,3369.714727272727,43.67057659498533,-193670.27229999992,22.30994631110908,3443.86510855474,3367.78589144526,6.910000000000309,3.7400000000002365,-2.8599999999996726
2024-04-08 05:00:00,3428.6,2211.0967999999993,3403.565769230769,3371.786727272727,43.283249812177296,-185447.4288999999,21.58137871745841,3445.913349027103,3370.237650972897,0.009999999999763531,3.6399999999998727,8.460000000000036
2024-04-08 06:00:00,3431.08,445.2542000000003,3405.3469230769233,3373.8454545454547,42.92358922814127,-179532.93889999992,20.831280237639948,3448.399041526079,3371.609958473921,7.4900000000002365,1.1199999999998909,2.4699999999998
2024-04-08 07:00:00,3473.88,12126.480900000002,3408.188461538462,3376.5725454545454,44.0177126693409,-146165.4233999999,22.835474506379974,3460.4743600434003,3367.8886399566,1.6200000000003456,4.460000000000036,42.809999999999945
2024-04-08 08:00:00,3596.32,15426.859500000006,3416.3234615384613,3381.640363636364,46.53162863970611,-58211.26909999992,31.350083470209974,3515.389648058758,3332.504351941242,4.079999999999927,15.519999999999982,122.44000000000005
2024-04-08 09:00:00,3618.79,5650.120300000002,3425.3080769230774,3387.0472727272727,48.94053653292383,-18771.75599999992,31.92293465090925,3558.833829545924,3310.349170454076,10.800000000000182,6.099999999999909,22.4699999999998
2024-04-08 10:00:00,3619.21,5307.2471000000005,3434.015,3392.2812727272726,51.22323141970928,9439.190500000077,31.38201074727287,3592.343902514872,3297.940097485128,10.139999999999873,13.789999999999964,0.42000000000007276
