Date,Close,Delta_volume,SMA_26,macd,adx,stoch_k,stoch_d,stochrsi,ao,bb_bbh,bb_bbl,daily_return,lower_wick,upper_wick,body_size
2018-05-29,567.36,7393.237519999995,681.3703846153846,-29.089381624600605,30.79893697003484,27.371855029718017,13.39908140042686,0.3912659298099018,-111.72079411764707,783.1724723743073,523.0885276256927,10.920821114369495,1.5,6.069999999999936,55.860000000000014
2018-05-30,557.19,2471.5511600000027,672.5703846153846,-30.838643243432784,31.27408243231913,22.827009876212202,17.5011223407699,0.3469702770667637,-115.58732352941183,777.2101743156943,512.5178256843058,-1.792512690355319,15.990000000000009,18.74000000000001,-9.899999999999977
2018-05-31,577.81,5503.612659999999,663.2746153846153,-30.2128095460115,31.683203127459063,32.04182866335967,27.413564523096625,0.4818900515944617,-117.52149999999995,774.4814596730391,505.3315403269607,3.7007125038137634,4.889999999999986,8.920000000000073,19.93999999999994
2018-06-01,579.0,2468.1995800000004,654.9938461538461,-29.283249702778335,31.929854933803046,32.57362470393707,29.147487747836312,0.4897861137071712,-114.32094117647057,770.1171179631282,499.1848820368717,0.2059500527855196,12.879999999999995,11.259999999999991,1.1900000000000546
2018-06-02,590.85,-10953.256430000009,648.7769230769231,-27.27595068368919,31.814377103745528,37.869240738258036,34.16156470185159,0.5711938199367623,-102.49641176470584,757.201201282658,498.27779871734185,2.0466321243523433,6.100000000000023,8.319999999999936,11.850000000000023
2018-06-03,619.66,-3669.4570499999973,643.8026923076923,-23.09420984897622,30.651913372141674,52.97410776766968,41.138991069954926,0.8857274889866972,-86.9103235294117,743.4557298276217,501.24027017237825,4.876026064144856,0.75,9.149999999999977,28.809999999999945
2018-06-04,591.02,1982.2716099999961,637.6207692307692,-21.839407658258324,29.810001372534263,43.88340482712283,44.90891777768351,0.7783132643771664,-77.61661764705877,732.2837938290837,501.0232061709163,-4.621889423232095,10.870000000000005,5.810000000000059,-28.639999999999986
2018-06-05,609.05,-250.40471000000252,633.2565384615385,-19.169127791932283,29.260311315323325,63.19602185523971,53.35117815001073,0.9330620395437883,-70.64235294117645,719.8675421693923,503.71545783060776,3.0506581841561964,20.659999999999968,4.9500000000000455,18.029999999999973
2018-06-06,607.4,-6040.3574499999995,630.5811538461538,-16.990200514418348,28.74988483362745,82.55093724531379,63.21012130922545,0.9194629839552324,-61.50517647058825,713.7788770303155,503.7821229696846,-0.27091371808554143,14.0,4.060000000000059,-1.8899999999999864
2018-06-07,605.16,-6269.919859999998,627.5446153846153,-15.268132698538125,28.087652140518653,80.72534637326815,75.49076849127388,0.8998350716915482,-51.93126470588243,702.1105037204984,506.7064962795016,-0.36878498518274627,6.919999999999959,11.32000000000005,-1.5199999999999818
2018-06-08,598.68,-2595.6520700000037,622.5292307692307,-14.261861529987527,27.61050530421144,75.44417277913608,79.573485465906,0.8405514001105957,-47.57897058823528,687.4751077983615,511.5098922016384,-1.070791195716836,5.349999999999909,3.25,-6.5200000000000955
2018-06-09,592.87,961.4603199999983,617.3515384615384,-13.774419884770055,27.23533591546444,70.70904645476776,75.626188535724,0.7858495043708507,-42.37176470588224,663.1523898935059,523.5036101064941,-0.9704683637335343,1.8700000000000045,9.680000000000064,-6.419999999999959
2018-06-10,524.11,-2675.6578100000042,610.3976923076923,-18.720675919032374,28.74143665444246,17.9981203007519,54.71711317821857,0.25218199926786483,-45.435117647058746,642.9963950820728,526.4006049179274,-11.597820770151968,22.980000000000018,0.42999999999995,-68.33000000000004
2018-06-11,531.69,8468.882909999986,603.6823076923076,-21.77793433996112,30.13995876920777,23.934837092731886,37.547334616083845,0.11537241653669816,-55.03355882352935,635.8675294434395,522.5994705565604,1.4462612810288045,15.979999999999961,3.8199999999999363,7.050000000000068
2018-06-12,493.0,4790.169120000006,596.9661538461538,-27.011422455048205,31.819444423307544,7.492677610516997,16.475211668000256,0.0,-67.95014705882352,643.0162190842482,507.0317809157519,-7.276796629615012,11.0,7.7999999999999545,-38.08000000000004
2018-06-13,475.47,-2978.479950000008,588.615,-32.202315736611695,33.778588965951926,14.692628650904053,15.373381118050974,0.0,-85.10088235294108,648.0427546496433,489.33424535035675,-3.55578093306288,26.410000000000025,8.970000000000027,-17.529999999999973
2018-06-14,519.29,-672.0516599999974,581.78,-32.406664424598944,34.501353271396944,39.07093184979137,20.418746037070804,0.4805511705842958,-100.15038235294116,647.133522107928,483.61747789207203,9.216144025911198,15.470000000000027,9.710000000000036,43.819999999999936
2018-06-15,487.48,8541.879870000004,572.9846153846154,-34.73500981348241,35.17249155502446,21.374130737134927,25.045897079276774,0.2820033519134456,-104.57102941176481,648.2890130849463,472.6099869150536,-6.1256715900556475,5.860000000000014,1.7000000000000455,-31.819999999999936
2018-06-16,496.74,21444.183970000013,565.2938461538462,-35.42468201487554,35.795691389821435,26.52573018080669,28.99026425591099,0.37783755682628617,-104.09229411764716,648.7094153931964,464.82358460680354,1.8995651103635103,3.75,6.539999999999964,9.269999999999982
2018-06-17,497.14,18215.725650000008,559.7611538461538,-35.529414571353186,36.180341872353324,27.254690777166815,25.051517231702803,0.4094609982825265,-99.83264705882345,649.6043137744548,462.4926862255451,0.08052502315094578,3.75,10.460000000000036,0.6899999999999977
2018-06-18,517.95,21666.75967999999,557.4826923076923,-33.546519399689146,35.79538919434779,40.777790931691754,31.519403963221748,0.6510336026925836,-87.53638235294113,648.4093552787289,458.7466447212713,4.1859435973770065,9.879999999999995,6.529999999999973,20.800000000000068
2018-06-19,537.97,14676.181880000018,555.0130769230769,-30.01363549710686,34.50177246567881,52.628152006629584,40.22021123849604,0.8814703986476208,-75.7896470588235,647.6717446685356,457.5622553314644,3.8652379573317797,7.759999999999991,10.230000000000018,20.200000000000045
2018-06-20,536.49,4471.832879999987,553.1261538461539,-27.021733459504162,33.30055693191476,51.75210133775305,48.38601475869146,0.886206040278341,-65.57473529411766,645.1206020717043,455.9813979282958,-0.2751082774132385,21.409999999999968,4.340000000000032,-1.1899999999999409
2018-06-21,526.18,-4375.577740000008,550.8253846153846,-25.192160826516215,32.064975308823,48.2271277593646,50.86912703458241,0.8377265905288708,-53.47735294117638,642.1035779127246,453.71642208727553,-1.9217506384089256,5.069999999999936,8.639999999999986,-10.160000000000082
2018-06-22,462.09,-19155.740829999995,546.6596153846153,-28.584237415183566,32.53753900255407,8.148333437558609,36.042520844892074,0.2793141314885507,-49.632911764705796,640.5219091569525,442.4220908430475,-12.180242502565664,12.089999999999975,0.12000000000000455,-64.23000000000008
2018-06-23,473.41,-1282.769260000001,545.1946153846154,-30.013081039749977,32.97634814673292,16.932063138863793,24.435841445262326,0.4367933888417356,-50.115558823529454,630.6001987687281,437.7188012312718,2.449739228288883,7.399999999999977,7.589999999999975,11.010000000000048
2018-06-24,454.41,-4534.117670000007,540.8503846153847,-32.306185520082636,33.975492793855366,27.10810600761641,17.396167528012935,0.2809407803216889,-58.856676470588184,626.0182026312939,428.639797368706,-4.013434443716868,34.88000000000005,2.410000000000025,-18.989999999999952
2018-06-25,458.7,-712.1949400000012,537.0623076923077,-33.392393468832324,34.90326996618336,30.442216522888003,24.8274618897894,0.34480755433267635,-66.53444117647058,615.3093065245513,424.31369347544876,0.9440813362382006,9.920000000000016,15.770000000000039,4.409999999999968
2018-06-26,429.34,6610.020740000007,531.3519230769232,-36.204979258094,36.00560909275758,7.624154814642105,21.7248257817155,0.10634479843849019,-79.1743529411765,605.2771749456655,416.5398250543346,-6.400697623719209,0.339999999999975,1.7699999999999818,-29.700000000000045
2018-06-27,441.64,4595.7219500000065,526.0688461538462,-37.01478317551448,37.16316419222493,17.183492655630683,18.41662133105359,0.21312005027865352,-85.85200000000003,591.169001937835,414.2959980621649,2.864862346857966,9.620000000000005,4.310000000000002,11.829999999999984
2018-06-28,420.22,2774.1343199999974,519.5061538461539,-38.93614199200613,38.295964605176486,2.8614800759013566,9.223042515391377,0.017244196509295328,-88.62055882352945,577.6129196140034,410.0060803859966,-4.850104157232127,3.7700000000000387,2.599999999999966,-21.139999999999986
2018-06-29,434.77,7068.473100000003,512.395,-38.837079617553684,39.533277875530054,21.07570275535761,13.706891828963213,0.2728379213356566,-88.51449999999994,560.1176593384945,411.6913406615055,3.4624720384560437,16.0,7.230000000000018,14.289999999999964
2018-06-30,454.09,11725.27436000001,507.1284615384615,-36.77568226301048,39.62460887335707,34.51850821040909,19.485230347222682,0.5954477763339965,-86.93,555.6774070269955,409.1295929730045,4.443728868137176,0.2599999999999909,9.060000000000002,19.319999999999993
2018-07-01,452.1,4811.499559999997,501.09192307692314,-34.90027770018588,39.70941622848215,33.133871416643466,29.576027460803385,0.5726326422086746,-83.10202941176465,549.1597644759764,407.68823552402375,-0.43823911559381923,8.370000000000005,3.569999999999993,-2.099999999999966
2018-07-02,476.25,23629.05250000002,496.0476923076923,-31.106723952101845,38.666408239156475,49.937378235457814,39.19658595417012,0.9677391409404511,-74.80173529411758,548.0080595609811,407.164940439019,5.3417385534173745,7.979999999999961,5.579999999999984,24.110000000000014
2018-07-03,461.82,14242.199120000005,490.5346153846154,-28.93118498762459,37.473918120734716,40.811387900355854,41.29421251748571,0.79659765421317,-63.75282352941184,547.6581759615699,406.14982403843004,-3.0299212598425163,4.819999999999993,10.660000000000025,-14.5
2018-07-04,467.38,11346.763129999992,485.4846153846154,-26.45347001559685,36.366605867914515,44.76868327402134,45.17248313661167,0.9043170282966558,-51.40249999999992,542.4116104355801,406.20538956441993,1.2039322679831876,3.759999999999991,15.319999999999993,5.600000000000023
2018-07-05,467.87,10241.759799999985,480.6769230769231,-24.171687971807614,35.33838734743861,51.97605772384385,45.852042966073675,0.9131967572957729,-44.10629411764705,541.2086401266282,405.44735987337174,0.10483974496127146,8.389999999999986,12.129999999999995,0.6800000000000068
2018-07-06,470.47,-384.38073999999324,478.6138461538461,-21.901098758333944,34.62693701951887,79.9878787878788,58.91087326191465,0.963227339460466,-37.92758823529414,539.0435195288638,404.98548047113604,0.5557099194220649,16.5,5.529999999999973,2.680000000000007
2018-07-07,485.57,5948.331660000011,476.84000000000003,-18.668003519762408,33.341011311816416,97.10214345587353,76.35535998919873,1.0,-31.61552941176467,537.7838935309993,405.08810646900065,3.2095564010457656,8.980000000000018,2.420000000000016,15.089999999999975
2018-07-08,486.77,1098.1872800000128,476.60038461538466,-15.82648441809232,31.74944533788226,89.93442622950816,89.00814949108683,1.0,-24.86361764705879,533.1750009479038,406.57899905209615,0.24713223634078574,3.519999999999982,9.210000000000036,1.1999999999999886
2018-07-09,471.71,-5439.56425000001,476.45576923076925,-14.621231738229994,30.79116616393577,73.47540983606554,86.83732650714906,0.7818744166449572,-19.876735294117623,521.6645780006057,411.46342199939426,-3.0938636316946377,3.509999999999991,2.430000000000007,-14.840000000000032
2018-07-10,432.48,-1367.1523999999918,473.1169230769231,-16.639780416534734,31.096310077682467,30.601092896174862,64.67030965391618,0.3027212808900645,-19.16723529411769,508.0786753823194,414.6483246176807,-8.316550422929335,4.7900000000000205,1.5,-39.25
2018-07-11,444.99,12957.866439999983,471.4826923076923,-17.03368857855088,31.466170137180566,44.273224043715835,49.44990892531874,0.5116225401117798,-19.21679411764711,493.7700392146017,420.83796078539825,2.8926193118756993,8.350000000000023,7.699999999999989,12.439999999999998
2018-07-12,431.14,20704.57732000001,468.95961538461535,-18.253033280089994,31.99217703499355,29.13661202185789,34.67030965391619,0.1840529431956143,-22.94344117647057,493.8684772643834,417.64452273561653,-3.112429492797597,14.199999999999989,0.37000000000000455,-13.850000000000023
2018-07-13,432.46,12423.428140000004,466.4719230769231,-18.89504940488456,32.48061201153418,19.635627530364346,31.015154531979352,0.10957735616254077,-29.142147058823525,492.20536289314725,415.21263710685275,0.30616505079557044,6.519999999999982,10.010000000000048,1.3199999999999932
2018-07-14,433.19,23559.97325000001,463.21192307692303,-19.12449167468219,32.93415877546476,20.559210526315784,23.11048335951267,0.12943373583478154,-34.71444117647059,492.16476434123734,413.1312356587626,0.16880173888915717,4.170000000000016,6.810000000000002,0.7599999999999909
2018-07-15,449.78,26857.02627999999,459.82,-17.76289240828794,32.42521995231955,41.54858299595137,27.24780701754383,0.5727054829766606,-33.92135294117651,491.63674031866935,412.76725968133053,3.8297282947436395,2.680000000000007,5.220000000000027,16.579999999999984
2018-07-16,478.49,26016.187269999995,457.58923076923077,-14.203429821702287,30.63261342326388,77.87196356275302,46.659919028340056,1.0,-27.73447058823524,494.21476638768695,415.1042336123129,6.383120636755746,5.760000000000048,2.079999999999984,28.69999999999999
2018-07-17,498.76,22498.035310000007,456.5346153846154,-9.635834577833691,29.16909683988339,86.07195455501787,68.49750037124075,1.0,-16.621647058823555,500.9558211199097,414.0751788800903,4.236243181675681,13.199999999999989,13.240000000000009,20.269999999999982
2018-07-18,479.41,8752.525439999998,457.2007692307692,-7.4910139784742,27.931986817890085,63.40200954024156,75.78197588600413,0.7330564481055734,-4.901470588235327,501.3370838920492,419.61291610795087,-3.8796214612238256,11.400000000000034,16.58000000000004,-19.47999999999996
2018-07-19,468.57,23181.733549999975,457.01461538461535,-6.589960643038978,26.535082770177997,52.40028417740788,67.2914160908891,0.5935488399493308,3.766588235294023,501.3981734632932,422.93182653670675,-2.2611126175924645,6.0,4.75,-10.829999999999984
2018-07-20,449.04,1241.1982000000135,456.80807692307695,-7.366856626466699,24.984895187776903,32.57890997665687,49.46040123143543,0.3593593416102233,7.433941176470569,501.4143844487305,422.41061555126953,-4.168000512196679,9.04000000000002,2.319999999999993,-19.659999999999968
2018-07-21,460.23,347.0230500000034,456.86692307692306,-6.99893346104443,23.545435289833026,43.935857099360604,42.97168375114179,0.5139829776874717,7.314676470588267,501.57517194787147,423.06282805212845,2.4919828968466007,7.860000000000014,8.740000000000009,11.189999999999998
2018-07-22,457.47,-3441.2824299999993,457.9488461538461,-6.851085585445276,22.060333533604894,41.134679792956476,39.21648228965798,0.47917765693785347,3.4799705882353464,500.15380765414784,422.60619234585204,-0.599700149925031,3.2800000000000296,11.96999999999997,-2.759999999999991
2018-07-23,450.05,-2599.9204699999973,458.27230769230766,-7.249084137777061,20.991864935360685,33.60397848371055,39.558171792009205,0.38355712818350085,-1.0973823529411675,499.87676437163833,421.70623562836164,-1.6219642818108282,2.9399999999999977,12.349999999999966,-7.420000000000016
2018-07-24,479.28,-5565.553079999983,460.5438461538462,-5.14655782820472,19.669676676216596,63.27007002943262,46.00290943536654,0.7822447948201893,-0.666558823529499,501.21017450400404,421.5628254959961,6.494833907343622,1.579999999999984,4.990000000000009,29.22999999999996
2018-07-25,472.1,17914.23034000001,461.9796153846154,-4.013392681637129,18.510914808919825,55.982949355526245,50.9523326228898,0.6770616935772489,4.919029411764768,501.6016846303044,421.5943153696955,-1.49808045401435,8.100000000000023,6.529999999999973,-7.139999999999986
2018-07-26,462.64,17570.26218000002,462.30846153846153,-3.834492436529956,17.23058111952799,41.849201981287806,53.70074045541555,0.5296981963773489,8.866382352941116,501.00796192039763,421.4050380796025,-2.003812751535694,2.6399999999999864,12.889999999999986,-9.470000000000027
2018-07-27,470.09,27733.13162999999,463.00038461538463,-3.0563285130240274,16.173797757130977,47.96468294920303,48.59894476200569,0.6407735640659962,9.301970588235235,498.88802437558047,421.97697562441965,1.6103233615770263,6.330000000000041,3.910000000000025,7.919999999999959
2018-07-28,469.29,21384.24098999999,462.7326923076923,-2.4756436326358653,15.192498920619467,45.638610947616264,45.15083195936902,0.4692318411839432,10.339794117646989,496.337979754353,422.77902024564696,-0.17018017826372356,8.470000000000027,1.910000000000025,-0.7999999999999545
2018-07-29,466.4,29372.706919999997,462.9088461538461,-2.22301993851255,14.281292858144491,34.98078706770898,42.861360321509416,0.39299753470095516,10.20873529411756,495.7933781350394,422.7926218649605,-0.6158239041957114,4.7999999999999545,3.5600000000000023,-2.0400000000000205
2018-07-30,456.23,25497.759109999985,462.4800000000001,-2.811043882563922,14.289963801344905,21.50523386776204,34.04154396102909,0.14040645528928294,6.437205882352941,494.900348619668,426.060651380332,-2.1805317324185114,10.129999999999995,3.390000000000043,-10.169999999999959
2018-07-31,432.22,21652.316529999982,461.1088461538462,-5.155039350039317,15.15390947325599,5.900305188199419,20.795442041223478,0.0,0.10014705882349517,495.8258200306869,423.8581799693131,-5.26269644696754,5.220000000000027,1.1100000000000136,-23.96999999999997
2018-08-01,420.41,22104.80138000002,459.18346153846153,-7.874864410311659,16.686919902251056,17.49558192375665,14.967040326572699,0.0,-8.452352941176514,497.25150820904446,421.35949179095564,-2.732404793854981,13.860000000000014,2.7900000000000205,-11.789999999999964
2018-08-02,410.62,33084.25245999999,456.3007692307693,-10.697008096732304,18.110429586317903,5.137591517293606,9.511159543083219,0.0,-18.240382352941197,500.22598732223395,416.2010126777661,-2.328679146547419,3.1899999999999977,5.149999999999977,-9.75
2018-08-03,417.52,28665.44102,453.6373076923077,-12.235758755931045,19.788021728035297,23.452220726783285,15.36179805594451,0.15167237584785037,-28.746617647058827,501.7983522344573,413.0616477655427,1.6803857581218606,14.009999999999991,2.490000000000009,6.899999999999977
2018-08-04,407.21,13363.391450000025,451.15653846153845,-14.124343930449356,21.34578585963002,11.888739344997722,13.492850529691532,0.017108209995025457,-37.018529411764746,504.7295670368656,405.87343296313446,-2.4693427859743267,5.349999999999966,1.9499999999999886,-10.370000000000005
2018-08-05,408.79,24161.44464,450.2453846153846,-15.31700360928329,22.851170080737436,13.66083445491253,16.33393150889784,0.05435527254947894,-42.4527941176471,503.967008444318,399.665991555682,0.3880061884531383,7.0499999999999545,4.449999999999989,1.580000000000041
2018-08-06,405.28,28684.030150000006,448.7180769230769,-16.35687083789361,24.359268573378337,9.72409152086133,11.75788844025719,0.005281900311403948,-43.60579411764701,498.3741421267258,395.91085787327427,-0.8586315712224013,8.199999999999989,4.509999999999991,-3.490000000000009
2018-08-07,378.21,19896.147460000007,446.6823076923077,-19.144608742498406,26.58907261130931,7.7371761880253755,10.374034054599742,0.0,-46.37094117647058,499.2171335859513,384.9478664140487,-6.679332806948279,9.019999999999982,7.569999999999993,-26.980000000000018
2018-08-08,355.48,14093.802819999983,443.72153846153844,-22.92378107525144,29.13347269776467,5.974591651542663,7.811953120143119,0.0,-52.16108823529413,503.48136638828015,369.37463361171996,-6.009888686179621,8.230000000000018,2.2200000000000273,-22.71999999999997
2018-08-09,363.3,46641.40617000003,441.03346153846155,-24.999613745354225,31.49612992090179,12.662721893491133,8.791496577686386,0.1371697782883409,-59.2167352941176,506.0353085494474,358.24669145055253,2.199842466524138,4.970000000000027,6.599999999999966,7.819999999999993
2018-08-10,331.81,42587.59416000004,436.49615384615385,-28.853105281812475,34.12836893054997,4.012324546388232,7.549879363807339,0.0,-67.5854705882353,510.2830853268786,341.1569146731213,-8.667767685108728,5.860000000000014,2.660000000000025,-31.399999999999977
2018-08-11,317.69,45225.00351000001,430.3115384615385,-32.669794032236325,36.872771097560054,7.902118770516268,8.192388403465207,0.0,-79.86964705882349,514.0620788567977,323.39992114320233,-4.2554473945932925,13.240000000000009,1.1000000000000227,-14.189999999999998
2018-08-12,317.89,8564.417959999992,423.35499999999996,-35.27181748020672,39.42114453835513,8.128704487722267,6.681049268208919,0.003662251533924786,-89.35332352941168,515.8098238688069,308.43617613119295,0.06295445245365627,4.069999999999993,9.240000000000009,0.39999999999997726
2018-08-13,283.81,32925.25601999997,415.8319230769231,-39.62711428439769,42.15991779898418,1.772166232589738,5.934329830276087,0.0,-97.46729411764704,515.3083637469456,289.3906362530543,-10.720689546698537,3.1299999999999955,4.03000000000003,-34.14999999999998
2018-08-14,278.41,27598.18511000002,408.518076923077,-43.018562045123986,44.9585435294319,15.35758689658902,8.419485872300337,0.0,-111.08199999999994,513.0133286963348,272.3166713036651,-1.902681371339976,28.410000000000025,0.0,-5.399999999999977
2018-08-15,281.12,36374.393379999965,402.05961538461537,-44.969256877087616,46.20532195720276,17.730173199635374,11.61997544293804,0.06254334608639138,-118.04855882352939,508.742435414299,258.4355645857011,0.9733845767034177,2.170000000000016,23.329999999999984,2.6499999999999773
2018-08-16,287.17,21687.266520000005,395.40346153846156,-45.50248779241997,47.363044782989995,21.863419798835373,18.31705996501992,0.20545961661754827,-119.8980294117647,499.7092174889987,249.17678251100136,2.152105862265219,3.909999999999968,11.430000000000007,5.710000000000036
2018-08-17,317.51,53578.30739999999,390.0203846153846,-42.98142953186931,47.25298900290029,39.82186043768065,26.47181781205046,0.9099954513954007,-119.75214705882348,486.4798173472647,247.22818265273526,10.565170456524008,1.839999999999975,0.4900000000000091,30.670000000000016
2018-08-18,294.11,56946.57745000004,384.0226923076923,-42.3830912419009,46.95775150734101,27.014943655071058,29.566741297195687,0.685570750360679,-115.5542058823529,472.6508386819732,243.82816131802684,-7.369846619004116,12.319999999999993,3.819999999999993,-23.399999999999977
2018-08-19,299.42,36039.74846999999,377.10499999999996,-41.007719747003705,46.683602404321675,30.267025967662928,32.36794335347154,0.831633484223497,-104.53697058823536,458.1745990751209,242.62340092487912,1.805446941620481,5.900000000000034,7.979999999999961,5.319999999999993
2018-08-20,270.51,-4241.919959999999,369.3515384615385,-41.76903587211842,46.86662550948199,12.601376259523219,23.29444862741906,0.5931477931219555,-99.32047058823531,448.57541119588063,236.05158880411935,-9.655333645047104,1.009999999999991,4.740000000000009,-28.79000000000002
2018-08-21,281.21,28872.64241,362.3734615384615,-41.03594695735501,47.03657553570229,23.930378776261293,22.266260334482478,0.8248745792822895,-95.08311764705888,438.4298903665686,232.2771096334314,3.955491479058071,0.8100000000000023,4.689999999999998,10.699999999999989
