Date,Close,Delta_volume,SMA_26,SMA_55,adx,obv,atr,bb_bbh,bb_bbl,body_size
2024-03-03 06:00:00,61865.01,-16.549980000000005,61893.23653846153,61901.58545454546,11.51285466436516,-715.3131599999974,280.89893444660856,62105.19570350545,61652.023296494546,-34.98999999999796
2024-03-03 07:00:00,61598.0,-149.15439000000015,61877.52307692307,61903.3470909091,12.227275033466272,-3246.2561299999975,301.8161534147078,62124.14000674997,61610.24699325002,-267.01000000000204
2024-03-03 08:00:00,61597.11,-9.616449999999986,61864.104230769226,61910.306363636366,12.89066537620302,-4721.867019999998,302.8785710279426,62106.45609678744,61579.77590321256,-0.9000000000014552
2024-03-03 09:00:00,61715.05,-4.0100700000000415,61852.688846153855,61923.670909090906,12.606302280141433,-3613.2315499999977,305.1701016688038,62107.456644173515,61569.9113558265,117.95000000000437
2024-03-03 10:00:00,61655.57,-72.43740000000003,61841.763076923075,61933.66472727273,12.342250833798532,-4349.456289999997,297.7022372638894,62109.82033898609,61549.0926610139,-59.4800000000032
2024-03-03 11:00:00,61831.1,-10.850310000000036,61841.30307692308,61939.24672727272,11.975544212073903,-3727.0737799999974,291.77993460218306,62111.538902745124,61553.36409725488,175.5199999999968
2024-03-03 12:00:00,62184.02,238.93884000000025,61852.04,61955.101454545445,13.391255494799589,-415.70431999999755,329.44493927345593,62167.414463281064,61530.46153671894,352.91999999999825
2024-03-03 13:00:00,62393.86,40.3446100000001,61873.868461538455,61970.113818181824,14.705844543044872,1081.3872100000024,338.77315789678056,62274.617093919995,61486.53390608,209.83000000000175
2024-03-03 14:00:00,62102.68,29.127430000000004,61874.79230769231,61982.271636363635,15.993314117767087,-33.94099999999753,338.7329323327248,62285.67156723695,61483.31843276307,-291.16999999999825
2024-03-03 15:00:00,62164.63,-28.24167,61888.67461538462,61986.92636363637,17.188821580009144,728.1749500000025,325.7484371661013,62294.4282857156,61479.547714284396,61.94999999999709
2024-03-03 16:00:00,62845.15,380.91768999999977,61927.32961538462,61999.94454545455,19.568962308110795,2853.3706200000024,357.7599773685229,62518.798651651276,61352.37234834874,680.5200000000041
2024-03-03 17:00:00,62570.01,56.916330000000016,61958.053076923075,62010.47,21.979387860271427,1127.9089700000025,370.13355041362826,62614.02052240605,61324.27847759398,-275.1299999999974
2024-03-03 18:00:00,62811.1,45.42904999999996,61994.853461538456,62027.69509090909,24.2176401587063,2085.6003400000027,364.6725825269405,62752.64555730742,61298.26144269259,241.0899999999965
2024-03-03 19:00:00,62730.0,-44.798869999999965,62032.11846153846,62036.786,26.296017292967253,1270.8258500000027,353.1323980607305,62851.435282861894,61273.74371713811,-81.09999999999854
2024-03-03 20:00:00,62757.99,-52.07971000000009,62060.337692307694,62042.24072727273,27.793165150883727,2113.9022000000027,347.9079410563924,62942.71158606037,61284.57641393961,27.989999999997963
2024-03-03 21:00:00,62827.11,-14.071569999999952,62087.735384615386,62058.21909090909,29.18337387609188,2766.1836300000027,337.65880240950713,63036.015129342006,61294.43087065799,69.11000000000058
2024-03-03 22:00:00,62827.43,195.98221999999987,62124.436538461545,62086.64527272727,31.228748195691743,4773.418530000003,351.53174509454215,63116.26221951237,61316.05378048762,0.31999999999970896
2024-03-03 23:00:00,63113.97,127.14534000000003,62171.17653846154,62117.310545454544,33.1280243496059,6055.296270000003,358.68304901636066,63245.433990805366,61305.17000919464,286.5500000000029
2024-03-04 00:00:00,63459.3,1016.1536500000002,62239.41807692308,62145.479999999996,36.070100882699776,12893.091140000002,473.65140265804905,63437.07866071735,61257.830339282664,345.33000000000175
2024-03-04 01:00:00,63512.41,38.22903999999971,62298.07692307692,62166.914363636366,38.802029092001234,15166.485720000002,481.38487389675976,63608.186566344455,61247.96343365554,53.12000000000262
2024-03-04 02:00:00,63687.43,-53.88407999999981,62373.09730769231,62193.67672727273,40.61870404955442,17226.944560000004,502.8330971898486,63789.32895635378,61249.063043646245,175.01000000000204
2024-03-04 03:00:00,63458.72,89.89621999999986,62437.06615384615,62204.54236363636,42.30561651013951,15834.879940000003,495.44859024771637,63871.37281534353,61353.09118465648,-228.6999999999971
2024-03-04 04:00:00,63634.36,59.194259999999986,62507.28269230769,62224.79490909091,43.895128604035186,17123.216020000003,489.25154808716536,63957.79314193016,61470.39585806982,175.65000000000146
2024-03-04 05:00:00,63358.0,-24.733279999999922,62562.163846153846,62240.5750909091,44.56071902049499,15816.766160000003,489.7335803666536,63980.76652102264,61611.71747897734,-276.3600000000006
2024-03-04 06:00:00,63689.17,64.76271999999994,62626.50692307693,62264.23454545454,45.178767264350526,17047.099780000004,481.25403891189245,64020.85593021314,61774.98806978687,331.1800000000003
2024-03-04 07:00:00,64066.62,325.00639,62709.838461538464,62296.3550909091,46.539498461797066,19876.942590000006,505.40446470390015,64130.65932048519,61888.736679514805,377.4599999999991
2024-03-04 08:00:00,65241.08,1035.4619600000005,62839.687307692315,62354.738181818175,48.66086294185321,27510.149890000008,576.4391457964787,64584.719210035604,61740.382789964395,1174.4599999999991
2024-03-04 09:00:00,65290.29,224.1643899999999,62981.698461538464,62412.54018181818,50.65836886378099,31523.160980000008,601.651349668159,64958.4166635265,61656.328336473525,49.20999999999913
2024-03-04 10:00:00,65068.18,36.595250000000306,63115.20115384615,62462.735272727274,52.51319579128536,28876.775210000007,600.647681834719,65178.38855248434,61732.906447515656,-222.11000000000058
2024-03-04 11:00:00,65230.0,64.95216000000005,63250.39153846154,62520.80890909091,54.235535081110854,30586.651810000007,587.5371331322391,65389.419278103094,61828.412721896915,161.8199999999997
2024-03-04 12:00:00,65123.7,325.53205,63383.781153846154,62577.484363636366,55.84733948333597,28687.037440000007,572.8344807656504,65583.09091233279,61862.59608766721,-106.29000000000087
2024-03-04 13:00:00,65111.21,350.98184999999967,63509.939230769225,62635.03363636364,57.56836573788445,25605.651990000006,575.2355892823895,65724.9103673503,61974.89663264968,-12.480000000003201
2024-03-04 14:00:00,66169.41,1121.2031399999996,63663.223461538466,62710.62563636363,59.47211353695036,33482.865970000006,666.1844757622191,66082.53879465394,61953.09920534606,1058.1900000000023
2024-03-04 15:00:00,66451.65,92.08246000000008,63819.29230769231,62792.66218181818,61.30550990412077,37314.454470000004,671.2512989220603,66434.94882248575,61972.85417751426,282.2399999999907
2024-03-04 16:00:00,66539.82,-3.853269999999611,63989.95153846154,62878.05781818182,63.07697328291694,41315.37088,677.6397775704847,66739.8463844797,62046.139615520304,88.1700000000128
2024-03-04 17:00:00,66858.74,470.2887900000005,64170.49423076923,62968.128363636366,64.90818867560743,47574.253410000005,726.719793458308,67058.46657217744,62130.68242782257,318.91999999999825
2024-03-04 18:00:00,66617.57,-351.7644399999999,64315.58730769231,63055.242,66.38597097375813,43499.56631,744.8112367827146,67258.15804549548,62310.00495450453,-241.16999999999825
2024-03-04 19:00:00,67405.26,233.7744499999999,64501.558461538465,63152.089272727266,67.8595348589815,46478.18652,772.281862726806,67597.33103586252,62399.96096413747,787.6899999999878
2024-03-04 20:00:00,67427.16,196.19865000000027,64679.099230769236,63254.33418181818,69.30578160898736,50597.51933,767.6545868177484,67899.13885269157,62494.93914730843,21.910000000003492
2024-03-04 21:00:00,67404.86,-123.42374999999993,64858.901538461534,63355.51127272727,69.57628098957152,47449.48296,776.3078306164808,68140.68526926261,62642.63773073739,-22.30999999999767
2024-03-04 22:00:00,67929.11,249.49235999999974,65057.79076923077,63467.47327272728,69.96939865906646,50319.61868,769.7029855724462,68446.99384804467,62760.49715195531,524.2599999999948
2024-03-04 23:00:00,68245.71,366.7017800000003,65266.19846153846,63583.680909090916,70.57902165811858,55793.20924,789.7299151744145,68729.38619126602,62956.80380873398,316.59000000001106
2024-03-05 00:00:00,68034.01,-62.98669000000018,65466.45153846154,63697.733636363635,71.1451001572384,53143.987329999996,781.6034926619568,68912.88929851491,63213.265701485085,-211.70000000001164
2024-03-05 01:00:00,68506.04,294.3315499999999,65673.83884615384,63815.58363636364,71.76847055365309,56534.29904,776.1818146146741,69074.84484025877,63566.11415974124,472.0399999999936
2024-03-05 02:00:00,68137.81,-372.88232000000016,65853.78153846154,63925.09345454546,71.53436500071085,53466.61522,777.9923992850544,69124.46230163277,63961.36069836724,-368.24000000000524
2024-03-05 03:00:00,68113.94,-137.2188000000001,66030.76346153846,64038.56145454545,70.65005424721518,51125.56948,771.5636564789794,69146.90585188018,64343.64914811982,-23.869999999995343
2024-03-05 04:00:00,67326.17,-520.8879299999999,66170.715,64137.242181818176,67.80172053136273,46953.73317,830.6826810161948,69160.2262534623,64538.83774653769,-787.7799999999988
2024-03-05 05:00:00,66961.09,-400.7052100000001,66305.42153846154,64233.17072727272,63.58924039376176,40040.35594,931.1467752293232,69130.2597755767,64735.884224423295,-365.0899999999965
2024-03-05 06:00:00,67286.8,352.83214999999973,66445.90000000001,64329.525636363636,59.47530750627569,42771.67497,924.6962912843712,69070.7915038562,65017.21449614379,325.6999999999971
2024-03-05 07:00:00,66129.64,-152.76387000000022,66552.50153846154,64409.393636363646,56.29731517569404,38807.91696,947.5672704783447,68988.68726099242,65189.28273900758,-1157.1600000000035
2024-03-05 08:00:00,66866.75,-29.317380000000412,66674.71615384615,64501.59763636364,53.971960156501,43359.012500000004,977.7103225870343,68854.20040114365,65498.074598856336,737.1100000000006
2024-03-05 09:00:00,66407.89,-64.50412000000006,66764.765,64585.218727272724,51.81270192439318,40898.49958,967.06315668796,68677.75159388031,65804.19140611972,-458.8600000000006
2024-03-05 10:00:00,66810.18,350.7402400000001,66825.115,64673.929454545454,49.34666118051986,43482.750720000004,950.9957883531054,68639.6477098118,65906.37229018818,402.29999999998836
2024-03-05 11:00:00,66656.31,93.28548999999975,66877.65423076923,64758.294181818186,47.05676620406607,41139.70169,912.0396606135979,68628.01699618064,65938.46900381937,-153.86999999999534
2024-03-05 12:00:00,67325.03,329.92461000000003,66964.45615384614,64856.93109090909,44.191217447979604,43613.21026,900.0875419983414,68623.29757772738,66021.7094222726,668.7099999999919
2024-03-05 13:00:00,67770.01,668.2988999999998,67062.14884615384,64964.294727272725,41.55974983151647,47167.25606,886.7641461413168,68664.52301515965,66071.61098484034,444.9799999999959
2024-03-05 14:00:00,68710.41,703.6320700000006,67200.09923076924,65093.61127272726,40.01424211373438,52824.919949999996,933.7809928455084,68845.56230720933,66099.85569279068,940.3899999999994
2024-03-05 15:00:00,66773.05,-53.47403999999915,67264.01615384615,65187.71927272727,37.35095311175487,42001.907349999994,1054.9394933565434,68847.41424620019,66034.7827537998,-1937.3600000000006
2024-03-05 16:00:00,65495.98,-701.8550000000014,67238.115,65256.46345454546,36.28146484529373,29914.922069999993,1155.0973866882189,68986.82076566025,65702.25823433975,-1277.0699999999997
2024-03-05 17:00:00,65575.2,-273.0449400000016,67204.40538461538,65327.72945454545,36.085876676036165,39736.346869999994,1233.8475733533467,69066.61541525218,65439.49758474783,79.21999999999389
2024-03-05 18:00:00,63988.37,-439.0775300000005,67106.27269230768,65366.95254545455,35.90425909029699,34580.942039999994,1281.233460970965,69330.64640199924,64781.39259800075,-1586.8400000000038
2024-03-05 19:00:00,61410.98,-1840.2769199999984,66896.74346153847,65352.89727272728,37.635027484011,18847.377999999997,1563.9660709016102,70000.16396189193,63428.40203810809,-2577.3899999999994
2024-03-05 20:00:00,61886.32,427.3238500000007,66714.7723076923,65343.669272727275,39.24216956388829,30890.829429999998,1594.4406372657807,70245.2031058554,62568.59389414459,475.3399999999965
2024-03-05 21:00:00,63264.24,581.19848,66555.5023076923,65364.78854545455,39.87178080992695,38443.99575,1631.2655917467962,70088.3854368748,62201.23156312519,1377.9199999999983
2024-03-05 22:00:00,63397.99,253.6166800000001,66400.53423076923,65387.21327272727,40.45641982410571,41647.211350000005,1593.5066209077393,69913.03054044052,61902.60445955946,133.75999999999476
2024-03-05 23:00:00,63724.01,280.7199499999997,66258.96307692307,65403.19254545454,40.17579073825408,45071.087100000004,1560.1354337000434,69666.94191530168,61709.70008469832,326.0200000000041
2024-03-06 00:00:00,63429.18,-86.39865000000009,66085.88884615384,65418.81381818182,39.91520658710614,42004.852470000005,1502.7293312928973,69513.6447324977,61473.29826750231,-294.83000000000175
2024-03-06 01:00:00,63108.6,-117.00466000000006,65888.30769230769,65424.22290909092,39.8238578349279,39736.73707,1444.8065219148332,69389.87104361775,61211.822956382246,-320.5699999999997
2024-03-06 02:00:00,62795.0,-231.9733500000001,65686.8073076923,65425.40472727273,39.893999003400346,37511.187640000004,1393.0960560637739,69197.59257608745,60954.92142391255,-313.59999999999854
2024-03-06 03:00:00,63263.21,89.80849999999987,65485.159999999996,65434.59054545454,39.959130088410475,39447.1751,1335.5299092020757,69096.91766340789,60768.95333659211,468.2099999999991
2024-03-06 04:00:00,64607.98,396.1689300000003,65349.3973076923,65466.97,38.60011136728498,42115.53533,1336.474915687642,68889.50784890605,60750.48615109394,1344.760000000002
2024-03-06 05:00:00,66406.8,793.3223200000002,65283.73807692307,65532.04945454546,35.91234413363403,48284.30801,1394.9738502813811,68889.36831376722,60750.51668623276,1798.8300000000017
2024-03-06 06:00:00,65737.22,30.788990000000013,65222.624615384615,65579.7449090909,33.49916589857237,44916.85248,1353.3885752612823,68756.88149482408,60775.70750517591,-669.5800000000017
2024-03-06 07:00:00,66676.46,353.4626599999997,65211.677307692305,65638.23872727274,31.444164813543676,47920.424660000004,1346.7965341711913,68759.8068819587,60774.79711804129,939.2400000000052
2024-03-06 08:00:00,66941.23,374.26360999999997,65198.38615384616,65700.58090909092,30.189459231473325,53363.395430000004,1327.2446388732496,68694.68270043147,60801.54129956854,264.7699999999895
2024-03-06 09:00:00,66120.14,-259.27341000000024,65198.020769230774,65744.812,28.55048068972273,49579.401540000006,1326.6893075251605,68420.39122886272,60910.84577113729,-821.0800000000017
2024-03-06 10:00:00,66660.36,47.152810000000045,65190.0826923077,65803.02363636364,27.02857204381146,51929.624630000006,1278.6979284162203,67966.05917761201,61160.17282238799,540.2100000000064
2024-03-06 11:00:00,67301.31,124.46561999999994,65224.44499999999,65869.69545454545,26.058415653065673,54669.31433000001,1253.5045049579192,68068.0360509108,61111.0219490892,640.9499999999971
2024-03-06 12:00:00,65929.5,-482.23894999999993,65190.57269230769,65916.45,24.716458626210745,48450.306800000006,1373.067754603782,68117.32902524783,61105.08097475215,-1371.8099999999977
2024-03-06 13:00:00,66327.48,-35.07332000000042,65177.92538461538,65964.41927272727,23.4703556727026,53201.590280000004,1369.4822007035116,68211.19308641429,61086.44491358569,397.9799999999959
2024-03-06 14:00:00,65896.75,419.4481800000003,65122.99153846154,65997.69436363636,21.80525884999189,47486.18168,1368.0741863675466,68332.87531368107,61155.600686318925,-430.72000000000116
2024-03-06 15:00:00,66481.12,-27.453989999999976,65073.41884615385,66020.24054545455,20.740684151559513,52200.44631,1370.3488873412937,68314.74433832071,61680.74566167927,584.3600000000006
2024-03-06 16:00:00,67086.0,148.4707199999998,65010.941538461535,66052.88981818182,19.359439952318372,54976.48285,1336.6768239597718,68367.08368743534,62148.374312564665,604.8800000000047
2024-03-06 17:00:00,67324.84,188.9447399999999,65032.16423076923,66093.92,18.077959308716125,57500.70917,1291.1863365340737,68553.16772901952,62368.35027098049,238.83000000000175
2024-03-06 18:00:00,67084.18,288.71174999999994,65093.248846153845,66127.63236363637,16.9960494505252,54848.54152,1260.0301696387828,68662.22075657094,62627.91624342907,-240.6600000000035
2024-03-06 19:00:00,66739.48,104.86186000000043,65138.028846153844,66157.01018181817,15.991418867919338,52126.209839999996,1213.285871807441,68713.67189571087,62878.01210428914,-344.6999999999971
2024-03-06 20:00:00,66888.24,109.1835900000001,65249.562307692315,66189.31981818182,15.19545376639607,54708.34200999999,1176.7997381069092,68709.69434384684,63227.89565615315,148.75
2024-03-06 21:00:00,66417.72,-148.3506699999998,65442.129230769235,66193.83454545455,14.192142478446202,52638.44093999999,1136.1883282421304,68544.06221768408,63724.439782315916,-470.50999999999476
2024-03-06 22:00:00,65916.53,-233.65641000000005,65597.1373076923,66184.10509090908,13.672865650372959,51283.99618999999,1096.9098762248348,68158.2438921426,64422.4111078574,-501.1900000000023
2024-03-06 23:00:00,66074.04,102.16614000000004,65705.20653846154,66175.63636363637,13.383334614319056,52920.72168999999,1057.285599351632,67690.54037774738,65171.19762225262,157.50999999999476
2024-03-07 00:00:00,66198.31,216.0122899999999,65812.91115384616,66163.62854545456,13.129254771621648,54720.08101999999,1020.9987708265159,67463.12489839758,65557.64610160243,124.27000000000407
2024-03-07 01:00:00,66410.0,159.3206399999999,65916.21846153846,66159.85454545454,12.641716848305748,56888.55133999999,1010.8560014817648,67463.21633371906,65557.87466628093,211.6999999999971
2024-03-07 02:00:00,66101.1,194.59024999999974,66018.98461538462,66136.14254545455,12.134189877249486,54700.91174999999,981.3577156616391,67434.37755605714,65623.10144394285,-308.8899999999994
